symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NVDA,2019-01-24 00:00:00+00:00,157.84,158.55,152.51,152.7,17724261,39.1600610128,39.3362118194,37.8376894644,37.8848284126,70897044,0.0,1.0
NVDA,2019-01-25 00:00:00+00:00,160.15,160.88,151.3,155.44,28880547,39.7331713837,39.9142841848,37.5374887939,38.5646216664,115522188,0.0,1.0
NVDA,2019-01-28 00:00:00+00:00,138.01,141.64,131.0,136.55,62788169,34.2402434134,35.1408454248,32.5010643226,33.878017811,251152676,0.0,1.0
NVDA,2019-01-29 00:00:00+00:00,131.6,138.1,131.01,136.15,28848347,32.6499241592,34.2625723889,32.5035453198,33.77877792,115393388,0.0,1.0
NVDA,2019-01-30 00:00:00+00:00,137.39,137.97,131.46,134.67,24355739,34.0864215823,34.2303194243,32.6151901973,33.4115903231,97422956,0.0,1.0
NVDA,2019-01-31 00:00:00+00:00,143.75,145.19,136.38,137.26,21071338,35.6643358501,36.021599458,33.8358408573,34.0541686177,84285352,0.0,1.0
NVDA,2019-02-01 00:00:00+00:00,144.73,146.79,142.58,144.5,15626175,35.9074735832,36.4185590222,35.3740591688,35.8504106459,62504700,0.0,1.0
NVDA,2019-02-04 00:00:00+00:00,149.18,150.68,144.48,145.37,13215018,37.0115173713,37.3836669628,35.8454486513,36.0662574089,52860072,0.0,1.0
NVDA,2019-02-05 00:00:00+00:00,149.95,151.43,148.3,149.66,13560625,37.2025541616,37.5697417585,36.793189611,37.1306052406,54242500,0.0,1.0
NVDA,2019-02-06 00:00:00+00:00,153.0,155.6,151.07,151.29,17561647,37.9592583309,38.6043176228,37.4804258566,37.5350077966,70246588,0.0,1.0
NVDA,2019-02-07 00:00:00+00:00,147.42,151.22,145.69,151.13,15928000,36.5748618506,37.5176408157,36.1456493218,37.4953118402,63712000,0.0,1.0
NVDA,2019-02-08 00:00:00+00:00,148.17,148.6,144.13,144.71,11540137,36.7609366464,36.8676195293,35.7586137466,35.9025115887,46160548,0.0,1.0
NVDA,2019-02-11 00:00:00+00:00,146.45,148.58,144.5,146.39,12379515,36.3342051148,36.8626575347,35.8504106459,36.3193191311,49518060,0.0,1.0
NVDA,2019-02-12 00:00:00+00:00,151.17,151.8,147.42,148.0,14776513,37.5052358293,37.6615386577,36.5748618506,36.7187596927,59106052,0.0,1.0
NVDA,2019-02-13 00:00:00+00:00,152.88,155.83,151.81,152.36,15134302,37.9294863636,38.6613805602,37.664019655,37.8004745052,60537208,0.0,1.0
NVDA,2019-02-14 00:00:00+00:00,154.53,155.67,151.1,152.84,20681574,38.3388509142,38.6216846038,37.4878688484,37.9195623745,82726296,0.0,1.0
NVDA,2019-02-15 00:00:00+00:00,157.34,163.87,156.42,162.95,37918734,39.0360111489,40.6561023705,38.8077593995,40.4278506211,151674936,0.0,1.0
NVDA,2019-02-19 00:00:00+00:00,156.64,159.89,156.14,156.91,13797316,38.8623413396,39.6686654545,38.7382914758,38.9293282661,55189264,0.0,1.0
NVDA,2019-02-20 00:00:00+00:00,158.55,161.26,157.37,157.82,13524737,39.3362118194,40.0085620813,39.0434541408,39.1550990182,54098948,0.0,1.0
NVDA,2019-02-21 00:00:00+00:00,155.77,160.05,155.18,159.06,11213668,38.6464945765,39.7083614109,38.5001157372,39.4627426805,44854672,0.0,1.0
NVDA,2019-02-22 00:00:00+00:00,159.19,159.95,157.31,157.86,10043531,39.4949956451,39.6835514381,39.0285681571,39.1650230073,40174124,0.0,1.0
NVDA,2019-02-25 00:00:00+00:00,158.69,165.28,158.34,162.56,16400481,39.3709457813,41.0059229865,39.2841108766,40.3310917273,65601924,0.0,1.0
NVDA,2019-02-26 00:00:00+00:00,157.1,160.76,155.75,158.5,12211571,38.9764672143,39.8845122175,38.641532582,39.323806833,48846284,0.0,1.0
NVDA,2019-02-27 00:00:00+00:00,155.41,157.59,153.11,156.52,12506381,38.5571786746,39.0980360809,37.986549301,38.8325693723,50025524,0.0,1.0
NVDA,2019-02-28 00:00:00+00:00,154.26,155.9,153.36,155.0,8123565,38.3115599442,38.7188655212,38.088038591,38.495344168,32494260,0.16,1.0
NVDA,2019-03-01 00:00:00+00:00,156.45,158.15,153.92,156.27,8929678,38.8554619037,39.2776689043,38.2271185441,38.8107576331,35718712,0.0,1.0
NVDA,2019-03-04 00:00:00+00:00,156.78,158.92,154.5,158.0,10249750,38.9374197333,39.4689038398,38.3711656384,39.2404153454,40999000,0.0,1.0
NVDA,2019-03-05 00:00:00+00:00,156.52,158.06,153.96,156.15,9073119,38.8728468979,39.255316769,38.2370528265,38.780954786,36292476,0.0,1.0
NVDA,2019-03-06 00:00:00+00:00,152.05,156.5,151.94,156.16,10088149,37.7626908435,38.8678797567,37.735371567,38.7834383566,40352596,0.0,1.0
NVDA,2019-03-07 00:00:00+00:00,149.26,151.49,147.4,151.1,11252633,37.0697746485,37.6236108904,36.6078305184,37.5267516373,45010532,0.0,1.0
NVDA,2019-03-08 00:00:00+00:00,150.64,151.07,144.8,145.66,10560371,37.4125073901,37.5193009255,35.9621021647,36.1756892355,42241484,0.0,1.0
NVDA,2019-03-11 00:00:00+00:00,161.14,162.06,149.69,151.59,21493150,40.0202565111,40.2487450056,37.1765681839,37.6484465963,85972600,0.0,1.0
NVDA,2019-03-12 00:00:00+00:00,162.52,164.39,159.19,162.26,14489368,40.3629892528,40.8274169534,39.5359602458,40.2984164174,57957472,0.0,1.0
NVDA,2019-03-13 00:00:00+00:00,168.62,169.8,163.73,164.03,19222518,41.8779673136,42.1710286434,40.6635012943,40.7380084121,76890072,0.0,1.0
NVDA,2019-03-14 00:00:00+00:00,165.56,169.47,165.25,168.99,12984630,41.1179947126,42.0890708138,41.0410040242,41.9698594255,51938520,0.0,1.0
NVDA,2019-03-15 00:00:00+00:00,169.81,171.53,167.16,167.3,16536482,42.173512214,42.6006863557,41.5153660072,41.5501359955,66145928,0.0,1.0
